"Study","Site","Study_length","UniqueID","BlockUnique","Block","PlotUnique","Plot","SppN","Plot_Biomassxbar","Plot_Biomasssd","Plot_TempStab","Plot_Asynchrony","Hill_0","Hill_1","Hill_2","FDis3","RaoQ3","FRic3","FDis4","RaoQ4","FRic4","SLA","LDMC","LeafN","LeafP","PCAdim1_3trts","PCAdim1_4trts","PCAdim1_4trts_site","PCAdim1_3trts_site","eMPD","eMNTD","ePSE","sMPD","sMNTD","sPSV"
"BigBio","BigBio",16,"BigBio_BigBio_1_293","1_BigBio","1","293_BigBio","293",8,290.728937496875,75.8181427737647,3.8345563061916,-0.0931346931461477,5.8125,3.57080713550454,2.93956666628101,1.8590925704757,4.05355796091248,6.09776724688296,0.244427794313057,0.0726512222286398,0.144690258113854,17.7466638017908,0.281228225327762,1.81155143572514,0.130074028411623,-0.793278322850259,-1.25900171908386,-0.0583173578250099,-0.237939560475313,9.71987062445508,4.65871820626797,0.605443439513455,15.3755910533845,7.53528408641106,0.792338910156045
"BigBio","BigBio",16,"BigBio_BigBio_1_299","1_BigBio","1","299_BigBio","299",16,318.004533937335,103.01225445409,3.08705537630052,0.0829779441291597,10.8125,6.38990242174472,5.21845961047661,1.71309653740214,3.43301366160174,7.34644548448852,0.224044678692928,0.0591983208882339,0.154156219529898,17.8023013795912,0.298251320303498,1.93652412543073,0.146851190768695,-0.735579445532285,-1.06772375135287,0.315366194317282,-0.204151456062354,10.7198782220329,5.11409013772268,0.608956830974029,14.1591321006167,6.10980268124137,0.729652034735188
"BigBio","BigBio",16,"BigBio_BigBio_1_3","1_BigBio","1","3_BigBio","3",4,119.6964700008,87.6295976933471,1.36593654600205,-0.154103305631375,3,2.33523757030142,2.12464396666308,1.44589072918797,2.62468195154212,3.73928660997763,0.169615213533848,0.037026632931807,0.0440218867948562,15.2084800592821,0.308508819968309,1.54801365343645,0.146490681817893,-1.42541383287299,-1.63706096115583,-0.411413862846281,0.197285670840296,8.55880437036468,16.2574208363631,0.675775582939506,17.8066104181694,16.3754685503215,0.917614824907817
"BigBio","BigBio",16,"BigBio_BigBio_1_30","1_BigBio","1","30_BigBio","30",16,231.317729858227,78.6136022221474,2.94246445042127,0.04866495566126,10.5,6.00376657800796,4.77113038017682,1.69218119550927,3.35889036525673,6.74105389523851,0.223469242049084,0.0588925134965293,0.13854966677275,17.9593815073835,0.294023397563369,1.89587198213821,0.150558699537059,-0.738343191293976,-1.04021113422299,0.37031423136996,-0.18349006385781,10.4487255713142,5.07404742492224,0.596274907526911,14.2608284976896,5.53671221831056,0.734892679608203
"BigBio","BigBio",16,"BigBio_BigBio_1_300","1_BigBio","1","300_BigBio","300",2,275.470125000625,91.0331449558488,3.02604205461899,-0.0128721450376637,2,1.82935102295795,1.7383954912391,1.98124439276195,4.75724858202867,NA,0.239260112476816,0.0693777721278572,NA,17.6410643335268,0.352051306331801,2.21771217365296,NA,-0.694709282178448,-0.548586511307244,0.256363575911955,0.0249733535308406,8.00591722635507,19.4053212032164,0.825125968543938,19.4053212032164,19.4053212032164,1
"BigBio","BigBio",16,"BigBio_BigBio_1_301","1_BigBio","1","301_BigBio","301",16,257.291237667623,61.2978619109473,4.19739334532438,-0.112685236396015,11.625,7.35265766270663,5.8793037795906,1.59303469803115,3.03206600587019,7.1118422013498,0.207933674597848,0.052238310521375,0.146764700565985,17.5512164530683,0.319436208256602,1.87587306713832,0.150173748575425,-0.894826266614528,-1.16463667424626,0.108558876882045,0.100394860517935,10.9407979549084,5.29955981737917,0.617276943116152,14.6384141425529,5.83466199923732,0.754350520110255
"BigBio","BigBio",16,"BigBio_BigBio_1_302","1_BigBio","1","302_BigBio","302",4,292.109937503562,143.113772590557,2.0411029086577,-0.0305631253213282,3,2.24035395800773,2.00493491995271,1.2573673426923,2.0411815904674,3.92568793520895,0.168094205451324,0.0367403525846988,0.0530826028882608,18.7843655201697,0.215944727823465,2.28337459613094,0.149097001520908,-0.0166832338138056,-0.483774938033155,1.58226073032427,-1.53725601501945,7.23164665470657,14.674558963076,0.558994611244152,15.0732300364691,14.7084867927436,0.776757564516412
"BigBio","BigBio",16,"BigBio_BigBio_1_303","1_BigBio","1","303_BigBio","303",8,285.403491932532,99.5108019731458,2.86806543886112,-0.091420562900905,6.5,4.09218999455906,3.47539253309255,1.42017820934787,2.29829004161836,4.93175848328323,0.208572692876744,0.0479043861605691,0.0987808273440849,17.9518031376034,0.237190680859821,2.43653172097084,0.186031568144049,-0.0535994842810111,-0.203525234286483,2.33897142543573,-1.57594650102247,11.4014765456947,11.0096810557364,0.697766368702147,15.9471987830366,8.85321101319476,0.821795146600995
"BigBio","BigBio",16,"BigBio_BigBio_1_304","1_BigBio","1","304_BigBio","304",2,72.3959466672667,36.6238982794441,1.97674060021896,-0.221373806329994,1.5625,1.18373851938432,1.13549226095553,0.0819696259109083,0.0380033421544978,0,0.0130792109808303,0.000967562385261709,0,12.8206895996543,0.335005711233741,1.7111323762214,0.131732936645135,-1.65558554232439,-1.94455079688865,-0.757657438018332,0.0601031748791204,0,0,0,0,0,0
"BigBio","BigBio",16,"BigBio_BigBio_1_307","1_BigBio","1","307_BigBio","307",8,284.786875000562,121.107965759479,2.35151233211324,0.234818266796973,5.5,3.78300308064217,3.30915762681538,1.83902122839156,3.84308581542441,7.36958736645518,0.238474088017358,0.0653905353226912,0.140615717940572,16.7535892888309,0.284245752525503,1.89705596808558,0.133304633005418,-0.844731053225485,-1.27548654520476,0.0774643605714789,-0.411836451357571,11.2433077164783,8.10165487087311,0.710941389053294,16.1512125399822,8.90237431631285,0.832308435961635
"BigBio","BigBio",11,"BigBio_BigBio_1_308","1_BigBio","1","308_BigBio","308",1,17.9709090909091,13.3127899739652,1.34989803985892,NA,1,1,1,0,0,0,0,0,0,16.8614241107376,0.209723122625949,2.60949833333333,NA,0.07016642574084,0.032857829110275,2.00101818064467,-2.23138780860767,0,0,0,0,0,0
"BigBio","BigBio",11,"BigBio_BigBio_1_31","1_BigBio","1","31_BigBio","31",1,44.7244545454545,22.0906072861913,2.02459144585905,NA,1,1,1,0,0,0,0,0,0,18.5351997046342,0.334066666666667,1.08767933582292,0.127333333333333,-1.53546745213188,-1.87116383008306,-1.58464941548987,1.42939310571825,0,0,0,0,0,0
"BigBio","BigBio",16,"BigBio_BigBio_1_311","1_BigBio","1","311_BigBio","311",2,165.821375004375,85.4505800406117,1.94055294797959,0.482925284066516,2,1.69104810822962,1.55897310387079,0.750757496395369,0.826094054799603,NA,0.0947194175982276,0.013149467923174,NA,16.5611912158914,0.447947908735597,1.62134881008932,0.12987636632,-1.69658071350657,-1.95210123519166,-1.77393102882723,1.84440848424057,2.11006908424788,6.18524364920251,0.217473244802373,6.18524364920251,6.18524364920251,0.318739565525837
"BigBio","BigBio",16,"BigBio_BigBio_1_313","1_BigBio","1","313_BigBio","313",8,189.623132075491,76.7751208542141,2.46985130033934,0.124308983273904,5.375,3.64689353637443,3.15409156019759,1.37460226760272,2.28737580023827,4.134057619902,0.213677968268493,0.0509017953435338,0.0903662836140339,15.4760009659532,0.250543411763714,2.46588506470117,0.173455028447999,-0.366956353933182,-0.565052629599843,1.95081881713671,-1.69300796129801,10.0576232188994,11.0946759773974,0.639616230633284,15.4997274871002,10.9243163296062,0.79873594076511
"BigBio","BigBio",16,"BigBio_BigBio_1_318","1_BigBio","1","318_BigBio","318",16,292.331653660146,86.4421906540109,3.38181681246624,0.040288470907909,10.1875,6.32213598802097,5.21061590205347,1.58907904663109,3.0622705649043,4.68530678260277,0.210030254872421,0.053721919290093,0.099875053878804,17.9973087909495,0.306558402581638,1.88738567101987,0.153996560573435,-0.78607183171976,-1.0469616718508,0.322054772569412,-0.0228680411138373,10.3200113766702,4.82314398726649,0.590399917822313,14.0042642265846,6.22073692855733,0.721671343644827
"BigBio","BigBio",7,"BigBio_BigBio_1_32","1_BigBio","1","32_BigBio","32",2,96.8384285714286,100.047223772672,0.967927193976574,NA,1,1,1,0,0,0,0,0,0,20.2020833291667,0.353997461327694,0.9486490449375,NA,-1.53405772697184,-1.22892244861958,-1.52793296872303,2.00549477046568,0,0,0,0,0,0
"BigBio","BigBio",7,"BigBio_BigBio_1_322","1_BigBio","1","322_BigBio","322",2,61.0142857142857,22.7590982811584,2.68087447756213,NA,1,1,1,0,0,0,0,0,0,18.5351997046342,0.334066666666667,1.08767933582292,0.127333333333333,-1.53546745213188,-1.87116383008306,-1.58464941548987,1.42939310571825,0,0,0,0,0,0
"BigBio","BigBio",16,"BigBio_BigBio_1_324","1_BigBio","1","324_BigBio","324",2,37.0479562495,37.5452722456258,0.986754231188622,0.147609891928296,1.6875,1.28584401347729,1.20740941654346,0.145125452394955,0.0772506556766858,0,0.0210553944331575,0.00162607946061015,0,18.7548000831264,0.347747610802264,2.3103586329457,0.240578720563767,-0.465176586004801,-0.0538069423550705,2.33485781974145,-0.0458441721813552,0.391446275595523,1.97419416808004,0.0403442201750974,1.97419416808004,1.97419416808004,0.101734681297252
"BigBio","BigBio",16,"BigBio_BigBio_1_325","1_BigBio","1","325_BigBio","325",4,207.431749999875,85.5246584508992,2.42540284588174,0.438540223995873,4,3.51609190916516,3.22196306622027,1.5895077927888,3.00111992415373,3.6834466599914,0.192502058579091,0.0436184049215262,0.0543362944391496,13.9127747752293,0.331129162673189,1.88969176041776,0.13989224935369,-1.35332089250035,-1.62873478232885,-0.274005987500712,-0.124057942246515,11.4539321962748,11.5939792532901,0.786995970594999,16.5407502903771,10.8116084646985,0.852382195437997
"BigBio","BigBio",16,"BigBio_BigBio_1_328","1_BigBio","1","328_BigBio","328",16,335.082711787306,113.649413138038,2.94838928363244,0.10599949499708,11.6875,5.50033709019208,4.14257852933255,1.72078297633852,3.52663742919451,7.91807901923855,0.225428914371843,0.0618814038197747,0.176930913097759,18.371583513476,0.297592462352425,1.79308332116685,0.152901877905454,-0.794312295718251,-1.06464910086422,0.249367843739736,0.035764959760931,10.8000911999746,4.68462918060337,0.608853463760589,15.4246090902437,6.67007891251056,0.794864920230596
"BigBio","BigBio",16,"BigBio_BigBio_1_329","1_BigBio","1","329_BigBio","329",16,288.349857839662,68.1810433955233,4.2291793067308,0.0471972181074201,10.25,5.94535771272169,4.77214156969912,1.70055743676175,3.47217499145788,7.86851355675295,0.221448151792078,0.0605113107645266,0.166663691666386,17.7619986766207,0.300718118966232,1.82742470990824,0.144334648886872,-0.846649365042998,-1.17872367038703,0.0853326304110941,-0.0316345252591713,10.5104140727148,4.91143823838079,0.600827205198366,14.079915572729,6.23258133911134,0.725569828259026
"BigBio","BigBio",16,"BigBio_BigBio_1_33","1_BigBio","1","33_BigBio","33",4,67.4413576262542,29.1108000898643,2.31671260899956,0.317912248627603,2.9375,2.04264471500062,1.77969862774471,1.14086757210498,1.92003792007639,2.59712595120187,0.145887513937746,0.0308451766026069,0.0515290033529407,18.5721006987582,0.34092737627565,1.25045674921242,0.147644687276581,-1.41001015973197,-1.5982793160237,-1.00067850958999,1.29223668481101,7.79936254099547,18.3722892713985,0.6182758367993,18.165524977272,16.9257287513277,0.93611050221942
"BigBio","BigBio",16,"BigBio_BigBio_1_330","1_BigBio","1","330_BigBio","330",2,125.295687496187,29.1029197830241,4.3052617548454,-0.78135033716487,2,1.58160158845923,1.47228366074528,0.88128556169628,1.36502304701029,NA,0.117559615807381,0.0242897469402811,NA,16.9202895308188,0.306000196819683,1.07946949544878,0.145,-1.63342148887398,-1.81665353706632,-1.05186756706808,0.962956069403974,5.52057311471865,19.4053212032164,0.568975185404673,19.4053212032164,19.4053212032164,1
"BigBio","BigBio",16,"BigBio_BigBio_1_331","1_BigBio","1","331_BigBio","331",16,309.513083720847,132.596632127147,2.33424543863267,7.82135781948171e-05,11.3125,5.5932195761674,4.18457718438686,1.78688359419629,3.63762711522099,8.02110879719499,0.235444059581159,0.0647231625725927,0.180669869132684,17.600013030936,0.284214879545416,1.90355458047967,0.148886794377797,-0.738958173078566,-1.05822095089914,0.420911708563187,-0.341534401180627,11.7269064812239,5.90005190024869,0.66399078887326,15.5545742654136,7.3685367025861,0.801562319042442
"BigBio","BigBio",7,"BigBio_BigBio_1_333","1_BigBio","1","333_BigBio","333",1,1.98928571428571,2.56037527941288,0.776950836184405,NA,0.857142857142857,0.857142857142857,0.857142857142857,0,0,0,0,0,0,15.3284685990525,0.323817174776999,2.08014728571429,0,-0.990016864312431,-1.04410478346219,-0.185143350932791,-0.333838926056442,0,0,0,0,0,0
"BigBio","BigBio",16,"BigBio_BigBio_1_334","1_BigBio","1","334_BigBio","334",2,68.5890428568571,40.0526478758373,1.71247212093149,0.258045247090677,1,0.94532922304522,0.940743006516664,0.00542179821359256,0.00476736525503179,0,0.000634578105866844,6.53073249180181e-05,0,15.187519475059,0.361780607333999,1.27225575865677,0.121875,-1.86402666060997,-2.18372254962189,-1.75076810129476,1.18719782615206,0.0190693148635844,0.386577728075157,0.00196536966988452,0.386577728075157,0.386577728075157,0.0199212228453648
"BigBio","BigBio",16,"BigBio_BigBio_1_335","1_BigBio","1","335_BigBio","335",2,57.5338749989375,37.644124006932,1.52836269980257,0.611802873806853,1.3125,1.11812593140019,1.06544168447405,0.207442598588797,0.247646953411606,0,0.0257089174422345,0.00380368619780047,0,12.2703991953862,0.321168783419456,1.64533009971339,0.122864854595047,-1.73008102360668,-2.08414974402215,-0.928244684115801,-0.0631955949103097,1.68598512513496,7.27699545120615,0.173765237635491,7.27699545120615,7.27699545120615,0.375
"BigBio","BigBio",16,"BigBio_BigBio_1_336","1_BigBio","1","336_BigBio","336",16,283.273132701839,124.029796578207,2.28391193501007,0.204889272899674,10.5,6.27198430125269,5.0089146171661,1.70504169802538,3.29414673508158,6.75898001206312,0.218040214436754,0.0562766047976817,0.137094492511293,17.24015440553,0.290580067993036,2.07085118691777,0.145954137306918,-0.654503001063741,-1.01231388375443,0.541280654670396,-0.527806426506403,11.9929470144554,7.18702356295943,0.690866252498201,14.9666233377751,6.67797478420753,0.771263880718161
"BigBio","BigBio",11,"BigBio_BigBio_1_338","1_BigBio","1","338_BigBio","338",1,107.445363636364,67.9840717598949,1.58044907954083,NA,0.909090909090909,0.909090909090909,0.909090909090909,0,0,0,0,0,0,19.2532660145949,0.233757575757575,1.80691391734848,0.136363636363636,-0.45072586654672,-0.937819732146179,0.501174157426948,-0.641540650032669,0,0,0,0,0,0
"BigBio","BigBio",16,"BigBio_BigBio_1_339","1_BigBio","1","339_BigBio","339",16,306.458122722795,128.759355145355,2.38008432379021,0.181838510690479,11.3125,6.07817404226611,4.4631925673487,1.62030214666251,3.13423372187918,8.10144685790152,0.211253822813249,0.0549672060626486,0.179480431342483,17.6910564325817,0.299628612989461,1.77835472611507,0.154401592680316,-0.89500929575075,-1.13537013601018,0.222267848783117,0.0154626950241827,11.4183880163942,6.57620327593645,0.665290700847961,15.7005600282069,7.78064664906922,0.809085294893472
"BigBio","BigBio",16,"BigBio_BigBio_1_34","1_BigBio","1","34_BigBio","34",16,187.630154545847,72.5865148103377,2.58491752960048,0.114478358375874,10.4375,5.77489094278315,4.38500208756745,1.72017439139909,3.48012408010452,7.44274918161393,0.226174816787153,0.0600550659882897,0.160042049058504,17.6866950518943,0.295551278888172,1.9671889213661,0.149430664244422,-0.712192850938628,-1.02828549354669,0.430797063139208,-0.287861680452226,9.91048107357517,4.9795733268254,0.565546279045755,13.8171475238055,5.80108428761239,0.712028797622546
"BigBio","BigBio",16,"BigBio_BigBio_1_342","1_BigBio","1","342_BigBio","342",2,286.55524999875,148.588398490914,1.92851698321705,0.358953707233205,1.9375,1.63390350850224,1.51223914833152,0.828855209391286,1.09904787430623,0,0.122660633801666,0.0240696445402965,0,20.3616957273413,0.23065704697491,2.26290940745915,0.15,0.0987336599747012,-0.374279943707726,1.48969227087957,-1.19062861246206,4.82504114839051,14.4730999501823,0.497290521281428,14.4730999501823,14.4730999501823,0.74583150665826
"BigBio","BigBio",16,"BigBio_BigBio_1_35","1_BigBio","1","35_BigBio","35",16,207.839927774852,57.4674788989481,3.61665296193559,0.0871703119748595,10.8125,6.74241829707392,5.37476162210657,1.76343206686129,3.54534193909535,7.95962111157942,0.217580519884258,0.0580580483665998,0.18266865988993,16.9136683588793,0.300541248991614,1.91877963466261,0.135196067422994,-0.864426351023046,-1.27075161094215,0.0137711561056488,-0.236960174732339,11.6012053063397,6.07818124492817,0.659833006959079,14.921871983875,7.12149317439256,0.768957742446529
"BigBio","BigBio",16,"BigBio_BigBio_1_44","1_BigBio","1","44_BigBio","44",4,91.2700762728136,62.5737670771742,1.45859967420928,0.590323559107109,3,2.23857119120311,1.96864875041983,1.3388395245417,2.40961967675736,3.51079483960413,0.180834457081227,0.044513805929851,0.0455994859385719,15.4470998927721,0.422771958598622,1.87571347237929,0.15,-1.51099860938178,-1.58802784251132,-0.831579809836868,1.10319345500341,8.51465623964568,15.7372137809866,0.660684807020844,16.2944082821138,13.1777151665937,0.839687635750805
"BigBio","BigBio",16,"BigBio_BigBio_1_45","1_BigBio","1","45_BigBio","45",4,109.973081249687,52.0171988053802,2.11416769405724,0.412553411089482,3,2.60679532678514,2.42500304020634,1.49421850200745,2.76006029409961,0.376043284517176,0.204396336834553,0.0510669244287638,0.0384858264976564,13.9976943185116,0.297346121029002,1.40279920987681,0.145,-1.65834161268038,-1.84568090300199,-0.590384754212995,0.15051621312488,10.1528792580333,17.1390690156189,0.784801175284114,18.0828718955424,16.7604225878685,0.931851202367381
"BigBio","BigBio",16,"BigBio_BigBio_1_46","1_BigBio","1","46_BigBio","46",16,241.152244076483,91.035831187797,2.64898162547681,0.204892821943383,10.6875,5.31299148819101,4.12166691064149,1.76602249344421,3.68350963392767,7.69243937083048,0.232455079983129,0.0644487392141067,0.172904790178869,18.1232171375844,0.290179530021672,1.85002579497041,0.149661572389897,-0.746320455546833,-1.05496346677318,0.322868757186589,-0.150704792917333,10.1869654677269,4.58182819826473,0.580430898605856,15.2390427730105,6.33387941412841,0.785302269074765
"BigBio","BigBio",16,"BigBio_BigBio_1_48","1_BigBio","1","48_BigBio","48",2,178.78656250125,83.9069604653334,2.13077152967681,0.45488010457785,2,1.77825933906178,1.67212782746205,0.57643049445668,0.430331161352154,NA,0.0662463746816299,0.00568372599452837,NA,15.4129341563271,0.352626648224639,2.12871384197116,0.136861064957895,-1.03917602187105,-1.38748487312034,-0.128520410386599,-0.0570566154887241,7.49172694932727,19.4053212032164,0.772131197507365,19.4053212032164,19.4053212032164,1
"BigBio","BigBio",11,"BigBio_BigBio_1_5","1_BigBio","1","5_BigBio","5",1,54.1234545454545,25.448769008986,2.1267612011545,NA,1,1,1,0,0,0,0,0,0,20.2020833291667,0.353997461327694,0.9486490449375,NA,-1.53405772697184,-1.22892244861958,-1.52793296872303,2.00549477046568,0,0,0,0,0,0
